id_programa;ano_exercicio;cd_programa;nome
12339;2010;39;"PROMOCAO DE INVESTIMENTOS E INSERCAO REGIONAL (INCLUSIVE AGRONEGOCIO)"
12340;2010;232;"ESCOLA FAMILIA AGRICOLA"
12341;2010;776;"CONSTRUCAO E REFORMA PREDIAS"
12342;2011;778;"PROGRAMA ESTADUAL DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
12343;2011;767;"RESERVA DE BENEFICIOS"
12344;2010;775;"FORTALECIMENTO E DIVULGACAO DOS DIREITOS DOS CONSUMIDORES"
12345;2010;47;"RMBH"
12346;2011;148;"PROGRAMA DE DESENVOLVIMENTO TURISTICO DO NORDESTE - FASE DOIS - PRODETUR/NE-II"
12347;2011;19;"ESCOLA EM TEMPO INTEGRAL"
12348;2010;128;"PROGRAMA DE MANUTENCAO DA REDE RODOVIARIA"
12349;2011;723;"PRESTACAO JURISDICIONAL"
12350;2011;726;"ACESSO A JUSTICA"
12351;2011;180;"MELHORIA DO ENSINO MEDIO"
12352;2011;18;"ENSINO MEDIO PROFISSIONALIZANTE"
12353;2011;236;"ATENDIMENTO A EDUCACAO DE JOVENS E ADULTOS"
12354;2010;13;"DESCOMPLICAR - MELHORIA DO AMBIENTE DE NEGOCIOS"
12355;2011;171;"PLANEJAMENTO, ORCAMENTO E ARTICULACAO DAS ACOES GOVERNAMENTAIS"
12356;2011;226;"GESTAO ESTRATEGICA DE PESSOAS"
12357;2010;46;"REVITALIZACAO DO RIO DAS VELHAS - META 2010"
12358;2012;132;"DESENVOLVIMENTO DA INFRAESTRUTURA MUNICIPAL"
12359;2012;272;"POLITICA DE PROMOCAO DE EMPREGO"
12360;2010;711;"REPRESENTACAO JURIDICA DO ESTADO"
12361;2010;778;"PROGRAMA ESTADUAL DE ASSIST NCIA AO PEC LIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
12362;2010;55;"ESCOLA VIVA E COMUNIDADE ATIVA"
12363;2010;739;"PRESTACAO DE BENEFICIOS PREVIDENCIARIOS"
12364;2012;232;"ESCOLA FAMILIA AGRICOLA"
12365;2012;102;"ATENDIMENTO COMUNITARIO E PSICOPEDAGOGICO NA FUNDACAO HELENA ANTIPOFF"
12366;2012;147;"GESTAO FISCAL, CONTABIL E FINANCEIRA DO ESTADO."
12367;2011;149;"INCENTIVO AO DESPORTO"
12368;2011;999;"RESERVA DE CONTINGENCIA"
12369;2011;56;"POTENCIALIZACAO DA INFRA-ESTRUTURA LOGISTICA DA FRONTEIRA AGROINDUSTRIAL"
12370;2010;728;"GESTAO DE PROJETOS"
12371;2010;43;"REDE DE INOVACAO TECNOLOGICA"
12372;2011;128;"PROGRAMA DE MANUTENCAO DA REDE RODOVIARIA"
12373;2011;186;"MELHORIA DA INFRA-ESTRUTURA DOS ACESSOS VIARIOS"
12374;2010;751;"PRESTACAO DE BENEFICIOS PREVIDENCIARIOS"
12375;2010;49;"SAUDE EM CASA"
12376;2011;45;"RESIDUOS SOLIDOS"
12377;2011;111;"GERACAO E DIFUSAO DE INFORMACOES DO SETOR MINEROMETALURGICO"
12378;2010;210;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
12379;2010;100;"ATENDIMENTO HOSPITALAR E AMBULATORIAL"
12380;2010;133;"CONSTRUCAO E REFORMA DE UNIDADES PREDIAIS - FHEMIG"
12381;2010;185;"PROGRAMA DE DEFESA SANITARIA"
12382;2010;119;"PROGRAMA EXTENSAO RURAL PARA RESULTADOS"
12383;2012;192;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
12384;2012;105;"GESTAO AMBIENTAL INTEGRADA"
12385;2012;174;"PROTAGONISMO JUVENIL"
12386;2012;765;"APOIO HABITACIONAL"
12387;2012;42;"DESTINO MINAS"
12388;2012;20;"INFRAESTRUTURA DE DEFESA SOCIAL"
12389;2012;214;"AVALIACAO E QUALIDADE DA ATUACAO DOS ORGAOS DE DEFESA SOCIAL"
12390;2012;139;"PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIOEDUCATIVO"
12391;2012;772;"PROMOCAO DOS DIREITOS DIFUSOS E COLETIVOS"
12392;2012;279;"GESTAO METROPOLITANA"
12393;2012;258;"REGULARIZACAO FUNDIARIA RURAL"
12394;2012;131;"PRESERVACAO DO PATRIMONIO CULTURAL"
12395;2012;134;"RESIDENCIA MEDICA FHEMIG"
12396;2012;120;"PROGRAMA DE SAUDE OCUPACIONAL E EXECUCAO PERICIAL"
12397;2012;723;"PRESTACAO JURISDICIONAL"
12398;2012;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
12399;2012;711;"REPRESENTACAO JURIDICA DO ESTADO"
12400;2012;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
12401;2012;163;"MINAS MAIS SEGURO"
12402;2012;44;"REDES INTEGRADAS DE SERVICOS DE SAUDE"
12403;2012;240;"ATENDIMENTO AO ENSINO PROFISSIONAL"
12404;2012;115;"DESENVOLVIMENTO DA EDUCACAO SUPERIOR NA FUNDACAO HELENA ANTIPOFF"
12405;2012;158;"GOVERNANCA ELETRONICA"
12406;2012;231;"INOVACAO SOCIAL PARA A REDUCAO DA POBREZA NO NORTE E NORDESTE DE MINAS GERAIS."
12407;2016;746;"CONTROLE EXTERNO DA GESTAO DOS RECURSOS PUBLICOS"
12408;2014;701;"APOIO A ADMINISTRACAO PUBLICA"
12409;2015;701;"APOIO A ADMINISTRACAO PUBLICA"
12410;2015;706;"PRESTACAO JURISDICIONAL"
12411;2013;706;"PRESTACAO JURISDICIONAL"
12412;2013;738;"PROTECAO E DEFESA DO CONSUMIDOR"
12413;2013;703;"PROCESSO JUDICIARIO"
12414;2014;703;"PROCESSO JUDICIARIO"
12415;2013;45;"GOVERNO EFICIENTE"
12416;2013;13;"DESCOMPLICAR - MINAS INOVA"
12417;2016;146;"MINAS INTEGRADA"
12418;2013;279;"GESTAO METROPOLITANA"
12419;2014;279;"GESTAO METROPOLITANA"
12420;2015;279;"GESTAO METROPOLITANA"
12421;2015;226;"GESTAO ESTRATEGICA DE PESSOAS"
12422;2014;40;"INVESTIMENTO COMPETITIVO PARA O FORTALECIMENTO E DIVERSIFICACAO DA ECONOMIA MINEIRA"
12423;2014;156;"INCENTIVO A CADEIAS PRODUTIVAS REGIONAIS"
12424;2013;165;"LEITE PELA VIDA"
12425;2015;132;"DESENVOLVIMENTO DA INFRAESTRUTURA MUNICIPAL"
12426;2013;189;"PRESERVACAO DA ORDEM PUBLICA, EXERCICIO DA POLICIA JUDICIARIA E INVESTIGACAO CRIMINAL"
12427;2013;296;"ATENDIMENTO DO SERVIDOR DO SISTEMA DE DEFESA SOCIAL"
12428;2016;208;"INFRAESTRUTURA DO SISTEMA PRISIONAL"
12429;2014;766;"BENEFICIOS ASSISTENCIAIS"
12430;2013;767;"RESERVA DE BENEFICIOS"
12431;2014;201;"PRODUCAO DE SERVICOS LABORATORIAIS"
12432;2013;25;"CULTIVAR, NUTRIR E EDUCAR"
12433;2015;120;"PROGRAMA DE SAUDE OCUPACIONAL E EXECUCAO PERICIAL"
12434;2015;129;"EXPANSAO DO ENSINO UNIVERSITARIO"
12435;2014;121;"FORMACAO E CAPACITACAO CULTURAL E ARTISTICA"
12436;2013;125;"MODERNIZACAO E PRESERVACAO DA INFRAESTRUTURA CULTURAL."
12437;2014;125;"MODERNIZACAO E PRESERVACAO DA INFRAESTRUTURA CULTURAL."
12438;2013;42;"DESTINO MINAS"
12439;2016;107;"SALVAGUARDA E PROMOCAO DO PATRIMONIO CULTURAL"
12440;2013;155;"INOVACAO PARA A CIDADANIA"
12441;2014;155;"INOVACAO PARA A CIDADANIA"
12442;2015;11;"ASSISTENCIA SOCIAL E DIREITOS HUMANOS"
12443;2014;169;"DESENVOLVIMENTO DO AGRONEGOCIO MINEIRO"
12444;2015;244;"ENSINO TECNICO PARA O AGRONEGOCIO"
12445;2016;64;"BARRAGENS DE MINAS"
12446;2013;166;"BARRAGENS DE MINAS"
12447;2016;25;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
12448;2016;57;"MINAS PECUARIA - COMPETITIVIDADE DA PECUARIA BOVINA"
12449;2013;161;"DESENVOLVIMENTO SUSTENTAVEL DA AGRICULTURA FAMILIAR"
12450;2015;243;"FUNDERUR - APOIO AO PEQUENO PRODUTOR RURAL"
12451;2013;148;"PROGRAMA DE DESENVOLVIMENTO TURISTICO DO NORDESTE - FASE DOIS - PRODETUR/NE-II"
12452;2015;126;"RADIODIFUSAO"
12453;2015;289;"UNIVERSALIZACAO DO ACESSO A ENERGIA ELETRICA NO CAMPO"
12454;2014;293;"PLANEJAMENTO E GERENCIAMENTO DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES E OBRAS PUBLICAS"
12455;2014;999;"RESERVA DE CONTINGENCIA"
12456;2015;122;"ADMINISTRACAO DE PESSOAL E GESTAO DOS SISTEMAS DE PESSOAL"
12457;2013;295;"GERENCIAMENTO E EXECUCAO DE OBRAS E SERVICOS DE ENGENHARIA PUBLICA"
12458;2015;148;"CORREICAO ADMINISTRATIVA"
12459;2013;227;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
12460;2015;227;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
12461;2015;36;"TRAVESSIA"
12462;2013;2;"SAUDE INTEGRADA"
12463;2016;9;"ASSISTENCIA A SAUDE NA POLICIA CIVIL"
12464;2014;133;"OBRAS PREDIAIS NA REDE FHEMIG"
12465;2016;174;"POLITICA ESTADUAL DE ATENCAO HOSPITALAR"
12466;2016;43;"AMPLIACAO, MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA DA FUNDACAO EZEQUIEL DIAS"
12467;2014;159;"DESENVOLVIMENTO, PRODUCAO E ENTREGA DE IMUNOBIOLOGICOS"
12468;2013;17;"PRO-ESCOLA"
12469;2014;17;"PRO-ESCOLA"
12470;2016;137;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E MEDIO - CTPM"
12471;2015;170;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E MEDIO - CTPM"
12472;2016;211;"INFRAESTRUTURA, CUSTEIO E ORGANIZACAO ESCOLAR"
12473;2014;233;"COOPERACAO ESTADO E MUNICIPIO NA AREA EDUCACIONAL"
12474;2014;271;"MELHORIA DA EDUCACAO BASICA"
12475;2013;291;"ENSINO MEDIO E FUNDAMENTAL - ESCOLA ESTADUAL ORDEM E PROGRESSO"
12476;2016;37;"DESENVOLVIMENTO DA EDUCACAO SUPERIOR"
12477;2016;106;"DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG"
12478;2014;115;"DESENVOLVIMENTO DA EDUCACAO SUPERIOR NA FUNDACAO HELENA ANTIPOFF"
12479;2015;140;"DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG"
12480;2015;228;"PESQUISA, DESENVOLVIMENTO E INOVACAO"
12481;2014;142;"PROGRAMA DOS DIREITOS DO CIDADAO"
12482;2016;147;"NOSSA CIDADE MELHOR"
12483;2015;165;"LEITE PELA VIDA"
12484;2014;144;"PROMOCAO E DEFESA DA CIDADANIA"
12485;2016;45;"FINANCIAMENTO AO DESENVOLVIMENTO"
12486;2015;195;"CONSOLIDACAO DAS CADEIAS PRODUTIVAS - MINAS DO PRINCIPIO AO FIM"
12487;2013;202;"ESTIMULO AO DESENVOLVIMENTO PRODUTIVO E A INOVACAO"
12488;2013;111;"DIFUSAO DE INFORMACOES DO SETOR MINEROMETALURGICO"
12489;2016;158;"FORTALECIMENTO E DESENVOLVIMENTO DA INDUSTRIA DE MINERACAO E TRANSFORMACAO"
12490;2013;298;"APOIO AS POLITICAS DE DESENVOLVIMENTO SOCIAL"
12491;2014;298;"APOIO AS POLITICAS DE DESENVOLVIMENTO SOCIAL"
12492;2015;705;"AUXILIO FINANCEIRO AO SEGURADO"
12493;2016;32;"PROGRAMA ESTADUAL DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
12494;2013;216;"EXPANSAO DA INFRAESTRUTURA RODOVIARIA"
12495;2014;181;"GERENCIAMENTO DE ESTADIOS E PROMOCAO DE EVENTOS ESPORTIVOS, RELIGIOSOS E SOCIO-CULTURAIS"
12496;2013;154;"AGENDA JOVEM"
12497;2015;154;"AGENDA JOVEM"
12498;2014;242;"SUPERVISAO E EXPANSAO DO ENSINO SUPERIOR"
12499;2016;50;"APOIO A INDUCAO E A INOVACAO CIENTIFICA E TECNOLOGICA"
12500;2014;259;"PROGRAMA DE APOIO A INDUCAO E A INOVACAO CIENTIFICA E TECNOLOGICA"
12501;2016;93;"PROMOCAO DA QUALIDADE E CONFORMIDADE DOS PRODUTOS CIRCULANTES NO MERCADO MINEIRO"
12502;1999;9;"PLANEJAMENTO GOVERNAMENTAL"
12503;2000;1;"APOIO A ADMINISTRACAO PUBLICA"
12504;2001;10;"ADMINISTRACAO PUBLICA ESTADUAL"
12505;2000;50;"IMPLEMENTACAO DO PLANO SETORIAL DE INFORMATIZACAO"
12506;2000;99;"EDIFICACOES PUBLICAS"
12507;2001;210;"SUPERVISAO E COORDENACAO SUPERIOR"
12508;2001;331;"ASSISTENCIA SOCIAL GERAL"
12509;1998;10;"CIENCIA E TECNOLOGIA"
12510;2000;662;"FOMENTO E APOIO A CIENCIA E TECNOLOGIA"
12511;2001;662;"FOMENTO E APOIO A CIENCIA E TECNOLOGIA"
12512;1997;30;"SEGURANCA PUBLICA"
12513;1997;40;"PROGRAMAS INTEGRADOS"
12514;1997;8;"ADMINISTRACAO FINANCEIRA"
12515;1997;10;"CIENCIA E TECNOLOGIA"
12516;1999;49;"EDUCACAO ESPECIAL"
12517;2000;446;"QUALIFICACAO PROFISSIONAL"
12518;2000;602;"PLANEJAMENTO,COORD.E ACOMPANHAMENTO DE PROJETOS HABITACIONAIS"
12519;1998;40;"PROGRAMAS INTEGRADOS"
12520;2001;648;"ESTUDOS E PESQUISAS HIDROLOGICOS"
12521;1995;51;"ENERGIA ELETRICA"
12522;2000;408;"ASSISTENCIA HOSPITALAR E AMBULATORIAL"
12523;1998;65;"TURISMO"
12524;1999;65;"TURISMO"
12525;2000;762;"PROMOCAO DO DESENVOLVIMENTO DO TURISMO"
12526;1997;48;"CULTURA"
12527;1997;81;"ASSISTENCIA"
12528;2000;334;"ASSISTENCIA SOCIAL A CRIANCA E AO ADOLESCENTE"
12529;1995;22;"TELECOMUNICACOES"
12530;1996;7;"ADMINISTRACAO"
12531;1999;91;"TRANSPORTE URBANO"
12532;1997;44;"ENSINO SUPERIOR"
12533;2001;745;"APOIO CREDITICIO A ATIVIDADE INDUSTRIAL"
12534;2000;222;"CONTROLE INTERNO"
12535;2000;805;"DISTRIBUICAO DE ENERGIA"
12536;2000;362;"PREVIDENCIA SOCIAL A SEGURADOS"
12537;2001;337;"PROGRAMA DE MOBILIZACAO DE COMUNIDADES"
12538;1999;44;"ENSINO SUPERIOR"
12539;2000;661;"DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO"
12540;2000;652;"RECUPERACAO DE BACIAS HIDROGRAFICAS"
12541;2000;513;"DESENVOLVIMENTO DO ENSINO SUPERIOR"
12542;2001;513;"DESENVOLVIMENTO DO ENSINO SUPERIOR"
12543;2000;742;"FORMACAO TECNICA PARA OS SETORES DA INDUSTRIA, COMERCIO E SERVICOS"
12544;2000;809;"MINERACAO, ENERGIA E DESENVOLVIMENTO SUSTENTAVEL"
12545;2000;806;"ENERGIA HIDRAULICA"
12546;2000;836;"TRANSPORTE COLETIVO DE PASSAGEIROS"
12547;2000;831;"PROGRAMA DE INFRA-ESTRUTURA URBANA"
12548;1998;1;"PROCESSO LEGISLATIVO"
12549;2000;842;"SANEAMENTO GERAL"
12550;2000;401;"PROMOCAO E EXECUCAO DAS ACOES DE SAUDE COLETIVA"
12551;2000;302;"POLICIA OSTENSIVA"
12552;2001;302;"POLICIA OSTENSIVA"
12553;2001;101;"PROCESSO LEGISLATIVO"
12554;2001;605;"PRODUCAO E COMERCIALIZACAO DE UNIDADES HABITACIONAIS"
12555;2000;211;"MODERNIZACAO E INTEGRACAO DA INFORMATICA NO ESTADO"
12556;2000;205;"PROGRAMA DE REESTRUTURACAO E MODERNIZACAO DA SEF"
12557;1997;82;"PREVIDENCIA"
12558;2000;874;"ADMINISTRACAO DE ESTADIOS"
12559;1996;4;"PROCESSO JUDICIARIO"
12560;1998;77;"PROTECAO AO MEIO-AMBIENTE"
12561;1999;77;"PROTECAO AO MEIO-AMBIENTE"
12562;2001;404;"ABASTECIMENTO DE MEDICAMENTOS, IMUNOBIOLOGICOS E HEMODERIVADOS"
12563;1998;63;"COMERCIO"
12564;2000;412;"ATENDIMENTO HOSPITALAR E AMBULATORIAL GERAL"
12565;2002;664;"INFORMACOES TECNOLOGICAS"
12566;2001;229;"CONSELHO DE SEGURANCA ALIMENTAR DE MINAS GERAIS - CONSEA/MG"
12567;1998;93;"TRANSPORTES ESPECIAIS"
12568;2000;234;"PROG.PILOTO DE APOIO A REFORMA AGRARIA - PARATERRA"
12569;2000;232;"PROGRAMA NOVA FRONTEIRA NOROESTE DE MINAS GERAIS"
12570;1998;2;"FISCALIZACAO FINANCEIRA E ORCAMENTARIA EXTERNA"
12571;1999;2;"FISCALIZACAO FINANCEIRA E ORCAMENTARIA EXTERNA"
12572;2001;102;"FISCALIZACAO DE RECURSOS PUBLICOS"
12573;2001;215;"ESTUDOS ADMINISTRATIVOS E CONSULTORIA ORGANIZACIONAL"
12574;2000;651;"PROGRAMA PRO-FLORESTA"
12575;2001;133;"PROCESSO JUDICIARIO"
12576;2001;334;"ASSISTENCIA SOCIAL A CRIANCA E AO ADOLESCENTE"
12577;2000;682;"ASSENTAMENTO"
12578;1999;54;"RECURSOS HIDRICOS"
12579;2001;709;"CERTIFICACAO, PADRONIZACAO E CLASSIFICACAO DE PRODUTOS AGRICOLAS"
12580;2001;546;"FORMACAO DE RECURSOS HUMANOS PARA A AREA CULTURAL"
12581;2001;543;"ACAO BIBLIOTECARIA"
12582;1996;46;"EDUCACAO FISICA E DESPORTOS"
12583;2005;197;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO"
12584;1996;75;"SAUDE"
12585;2002;10;"ADMINISTRACAO PUBLICA ESTADUAL"
12586;2007;382;"MINAS SEM FOME"
12587;2007;689;"MINAS ESPORTE"
12588;2002;101;"PROCESSO LEGISLATIVO"
12589;2001;509;"DESENVOLVIMENTO DE RECURSOS HUMANOS"
12590;2000;719;"PROMOCAO E EXTENSAO RURAL"
12591;2000;705;"PROMOCOES, EVENTOS AGROPECUARIOS E EDUCACAO SANITARIA"
12592;2000;785;"PLANEJAMENTO E CONSULTORIA TECNICA AO SISTEMA DE TELECOMUNICACOES"
12593;1995;84;"PROGRAMA DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO"
12594;2002;842;"SANEAMENTO GERAL"
12595;2001;411;"ASSISTENCIA MEDICA E ODONTOLOGICA"
12596;2002;442;"ASSIST.AO ASSOCIATIVISMO,COOPERATIV.E DESENV.COMUNITARIO"
12597;1998;99;"RESERVA DE CONTINGENCIA"
12598;2001;999;"RESERVA DE CONTINGENCIA"
12599;2002;823;"REGULACAO E FISCALIZACAO MINERAL"
12600;2002;741;"PROMOCAO DO DESENVOLVIMENTO INDUSTRIAL"
12601;2003;1;"APOIO A ADMINISTRACAO PUBLICA"
12602;2002;208;"SISTEMA DE TRIBUTACAO E ADMINISTRACAO TRIBUTARIA"
12603;2003;571;"PLANEJAMENTO URBANO"
12604;2000;301;"SERVICOS ESPECIAIS DE SEGURANCA"
12605;2002;503;"ATENDIMENTO AO ENSINO MEDIO"
12606;2002;546;"FORMACAO DE RECURSOS HUMANOS PARA A AREA CULTURAL"
12607;2002;476;"FORMACAO PARA O EXERCICIO DA CIDADANIA"
12608;2004;308;"PROMOCAO DE DEFESA CIVIL"
12609;2004;376;"REAPARELHAMENTO E MODERNIZACAO DA POLICIA CIVIL"
12610;2002;701;"PROGRAMA DE DESENVOLVIMENTO DO MEIO RURAL"
12611;2002;766;"PROMOCAO DO TURISMO"
12612;2002;806;"ENERGIA HIDRAULICA"
12613;2003;781;"DIVULGACAO OFICIAL"
12614;2003;550;"ESTUDOS HISTORICOS E CULTURAIS"
12615;2003;302;"POLICIA OSTENSIVA"
12616;2004;234;"ENSINO MEDIO E FUNDAMENTAL- ESCOLA ESTADUAL ORDEM E PROGRESSO"
12617;2007;643;"PROGRAMA PRIMEIRO EMPREGO"
12618;2004;371;"GESTAO DE RECURSOS HUMANOS"
12619;2003;667;"DESENVOLVIMENTO DO CONHECIMENTO DAS GEOCIENCIAS"
12620;2003;202;"NEGOCIACAO E COORDENACAO DE PROGRAMAS ESPECIAIS E REGIONAIS"
12621;2003;503;"ATENDIMENTO AO ENSINO MEDIO"
12622;2005;352;"GESTAO ESTRATEGICA DE SUPRIMENTOS"
12623;2003;475;"CUSTODIA E ASSISTENCIA AO INDIVIDUO PRIVADO DE LIBERDADE"
12624;2004;593;"SUPERVISAO E COORDENACAO SUPERIOR"
12625;2004;582;"PROCESSO JUDICIARIO"
12626;2003;366;"ASSISTENCIA PREVIDENCIARIA E SECURITARIA"
12627;2003;409;"PROG.DE ASSISTENCIA HEMOTERAPICA E HEMATOLOGICA"
12628;2003;811;"INFORMACOES MINERAIS"
12629;1997;99;"RESERVA DE CONTINGENCIA"
12630;2004;35;"CENTRO ADMINISTRATIVO DO GOVERNO DE MINAS GERAIS"
12631;2004;607;"CORREICAO ADMINISTRATIVA"
12632;2004;326;"GERENCIAMENTO DAS ATIVIDADES DE FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
12633;2004;91;"CRIACAO DE CENTROS DE CONTROLE E COMBATE AO ANALFABETISMO."
12634;2004;75;"GESTAO DE RECURSOS HIDRICOS"
12635;2004;309;"ASSISTENCIA AO MILITAR"
12636;2004;289;"PROGRAMA DE ORDENACAO TECNICA ESTRUTURAL DOS MUNICIPIOS"
12637;2004;536;"PROGRAMA DE INFORMACAO TECNOLOGICA"
12638;2004;233;"OPERACAO E MANUTENCAO DE SISTEMA ELETRONICA"
12639;2004;18;"APOIO HABITACIONAL"
12640;2004;374;"FOMENTO AOS MICRO E PEQUENOS EMPREENDIMENTOS"
12641;2006;699;"FOMENTO E INTERIORIZACAO CULTURAL EM MINAS GERAIS"
12642;2007;597;"FISCALIZACAO DE RECURSOS PUBLICOS"
12643;2004;393;"CURSOS TECNICOS DE FORMACAO PROFISSIONAL"
12644;2007;320;"REPRESENTACAO JUDICIAL, COBRANCA DA DIVIDA ATIVA E ASSESSORAMENTO JURIDICO AO ESTADO"
12645;2007;57;"SERVICO ESPECIAL DE SEGURANCA"
12646;1996;39;"DESENVOLVIMENTO DE MICRO-REGIOES"
12647;2004;88;"PROJETO DE CONCESSAO DE RODOVIAS ESTADUAIS"
12648;2004;176;"ESTRADAS TURISTICAS E ECOLOGICAS"
12649;2004;49;"POTENCIALIZACAO DA LOGISTICA DO TRIANGULO - ALTO PARANAIBA"
12650;2004;127;"PROGRAMA DE INFRA-ESTRUTURA EM MUNICIPIOS"
12651;2004;329;"ADMINISTRACAO DE ESTADIOS"
12652;2005;593;"SUPERVISAO E COORDENACAO SUPERIOR"
12653;1996;15;"PRODUCAO ANIMAL"
12654;2008;132;"O ESTADO PARA OS CIDADAOS"
12655;2008;34;"PREVENCAO SOCIAL DA CRIMINALIDADE"
12656;2005;190;"FORMACAO E CAPACITACAO DE RECURSOS HUMANOS E DESENVOLVIMENTO DE PESQUISAS/PROJETOS EM GESTAO PUBLICA"
12657;2008;749;"PREVIDENCIA SOCIAL A SEGURADOS"
12658;2007;223;"ASSISTENCIA TECNICA E EXTENSAO RURAL - NOVOS TEMPOS"
12659;2007;32;"CAIO MARTINS PRO-CRIANCAS E ADOLESCENTES"
12660;2005;62;"ADEQUACAO DA INFRA-ESTRUTURA FISICA DA HEMORREDE E CETEBIO EM MG"
12661;2005;161;"ATENDIMENTO HOSPITALAR AMBULATORIAL E EMERGENCIAL"
12662;2005;315;"ATENCAO A SAUDE DO SEGURADO"
12663;2005;242;"VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL EM SAUDE"
12664;2005;347;"REESTRUTURACAO DA PLATAFORMA LOGISTICA E DE TRANSPORTES DA REGIAO METROPOLITANA DE BELO HORIZONTE - RMBH"
12665;2005;633;"INFRA-ESTRUTURA EM MODAIS DE TRANSPORTE NO ESTADO DE MINAS GERAIS"
12666;2006;190;"FORMACAO, QUALIFICACAO E CAPACITACAO DE RECURSOS HUMANOS E DESENVOLVIMENTO DE PESQUISAS/PROJETOS EM GESTAO"
12667;2008;56;"POTENCIALIZACAO DA INFRA-ESTRUTURA LOGISTICA DA FRONTEIRA AGROINDUSTRIAL"
12668;2005;227;"EXERCICIO DA POLICIA TECNICO-CIENTIFICA"
12669;2005;229;"PRESERVACAO DA ORDEM PUBLICA E EXERCICIO DA POLICIA JUDICIARIA NO ESTADO"
12670;2005;630;"PROMOCAO DOS DIREITOS HUMANOS"
12671;2006;227;"EXERCICIO DA POLICIA TECNICO-CIENTIFICA"
12672;2006;229;"PRESERVACAO DA ORDEM PUBLICA E EXERCICIO DA POLICIA JUDICIARIA NO ESTADO"
12673;2008;729;"PROCESSO LEGISLATIVO"
12674;2005;337;"TRABALHO E DIGNIDADE SOCIAL PARA TODOS"
12675;2005;116;"MELHORIA DO ENSINO FUNDAMENTAL"
12676;2005;288;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
12677;2005;530;"MAPEAMENTO GEOLOGICO DO ESTADO DE MINAS GERAIS"
12678;2006;267;"POSTO DE SERVICO INTEGRADO URBANO (PSIU)"
12679;2007;62;"ADEQUACAO DA INFRA-ESTRUTURA FISICA DA HEMORREDE E CETEBIO EM MG"
12680;2006;374;"FOMENTO AOS MICRO E PEQUENOS EMPREENDIMENTOS"
12681;2007;655;"REDE DE SUPORTE SOCIAL NA ATENCAO AO DEPENDENTE QUIMICO"
12682;2006;32;"CAIO MARTINS PRO-CRIANCAS E ADOLESCENTES"
12683;2005;175;"PROGRAMA DE DESENVOLVIMENTO TURISTICO DO NORDESTE - FASE II - PRODETUR/NE-II"
12684;2006;339;"APOIO A REFORMA AGRARIA"
12685;2005;509;"REGIONALIZACAO DA ASSISTENCIA A SAUDE."
12686;2006;356;"GERAES - GESTAO ESTRATEGICA DOS RECURSOS E ACOES DO ESTADO"
12687;2006;14;"EDIFICACOES PUBLICAS"
12688;2007;267;"POSTO DE SERVICO INTEGRADO URBANO (PSIU)"
12689;2006;187;"COORDENACAO E ASSESSORAMENTO SUPERIOR"
12690;2006;197;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO"
12691;2006;262;"INCLUSAO DA PESSOA COM DEFICIENCIA NAS POLITICAS SETORIAIS BASICAS"
12692;2006;246;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
12693;2006;257;"AMPLIACAO E ADEQUACAO DE INSTALACOES FISICAS"
12694;2006;134;"GESTAO AMBIENTAL MG SECULO XXI"
12695;2006;337;"TRABALHO E DIGNIDADE SOCIAL PARA TODOS"
12696;2006;310;"UNIVERSALIZACAO E MELHORIA DO ENSINO MEDIO"
12697;2006;180;"ATENDIMENTO A EDUCACAO DE JOVENS E ADULTOS"
12698;2006;326;"GERENCIAMENTO DAS ATIVIDADES DE FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
