id_material_servico;cd_material_servico;nome
13808;25970321;"ARANHA TRAVA DE RODA USO VEICULAR -"
13809;36500895;"ALIMENTADOR UNIVERSAL -"
13810;59700165;"PULSEIRA ISOLANTE -"
13811;36102296;"TROQUELADORA PARA INDUSTRIA GRAFICA -"
13812;64170110;"MOXIFLOXACINO"
13813;89050053;"MIUDO -"
13814;66320623;"GUARDA COLUNA PARA CROMATOGRAFIA -"
13815;59750081;"TOMADA PARA TELEFONE -"
13816;38070227;"BALANCIM PARA EQUIPAMENTOS DE ESTRADAS -"
13817;51100339;"TARRACHA PARA CORTE -"
13818;65171390;"PORTINHOLA PARA INCUBADORA USO MEDICO/HOSPITALAR -"
13819;36950084;"MAQUINA DE FAZER ESFERAS PARA INDUSTRIA JOIAS -"
13820;64740129;"ROPIVACAINA CLORIDRATO -"
13821;41300165;"UNIDADES DE AR CONDICIONADO E REFRIGERACAO -"
13822;46100091;"CARTUCHO DUPLO ABERTO DE CARVAO ATIVADO -"
13823;41600010;"TORNEIRA PARA BEBEDOURO -"
13824;65220870;"CAIXA PARA ESGOTO, SELADA, PARA EQUIPO ODONTO -"
13825;67100120;"FILMADORA PROFISSIONAL -"
13826;10103899;"LOCALIZADOR DIREITO DA ESPINGARDA -"
13827;72200103;"PISO TIPO PAVIFLEX -"
13828;58971351;"GONGO ELETRONICO -"
13829;66420903;"MEMBRANA PARA EQUIPAMENTOS DE LABORATORIO -"
13830;67600042;"MALETA PARA CAMERA FILMADORA -"
13831;65230191;"PINCA PARA IODO E ESTERILIZACAO USO ODONTO -"
13832;65230426;"PORTA-AMALGAMA -"
13833;68202148;"KIT PARA CONSTATACAO PRELIMINAR DE DROGAS -"
13834;65156803;"DIAFRAGMA (METODO CONTRACEPTIVO DE BARREIRA) -"
13835;53350014;"TELA DE ALAMBRADO -"
13836;42100933;"ALCA PARA EXTINTOR DE INCENDIO -"
13837;25600788;"CATALIZADOR SISTEMA DESCARGA VEICULO -"
13838;25102141;"PARA-LAMA PARA MOTOCICLETA -"
13839;68101406;"AGAR CHOCOLATE -"
13840;25990136;"EMBORRACHAMENTO USO VEICULAR -"
13841;64370100;"TEOFILINA -"
13842;38071339;"CAMISA PARA EQUIPAMENTOS DE ESTRADAS -"
13843;25350137;"ALONGADOR PARA VELOCIMETRO USO VEICULAR -"
13844;36990604;"CALHA PARA MAQUINA DE ENVASE DE GOTAS -"
13845;75200430;"PRANCHETA PESQUISADOR -"
13846;65173139;"HASTE INTERNA P/PINCA BIPOLAR USO MED./CIRURGICO -"
13847;39600017;"ELEVADOR PARA GRAOS -"
13848;73200182;"CORTADOR MANUAL DE LEGUMES -"
13849;42100127;"ESCADAS DE INCENDIO, PORTATEIS -"
13850;36990620;"MANDRIL APERTADOR DE TAMPAS P/MAQ. ENVASE GOTAS -"
13851;66320216;"FILAMENTO DE IONIZACAO -"
13852;21030359;"DOMPERIDONA -"
13853;91500230;"LUBRIFICANTE ESPECIAL -"
13854;71970436;"BASE PARA MOBILIARIO -"
13855;70100438;"COMTEN -"
13856;65200365;"CERA PARA ESCULTURA PROTETICA USO ODONTO -"
13857;64270084;"LANSOPRAZOL -"
13858;65181093;"CRANIOMETRO -"
13859;36990710;"FERRAMENTAL PARA DESEMBLISTADOR -"
13860;83450157;"BANDEIRA DE MINAS GERAIS -"
13861;65220170;"CHICOTE/CABO PARA EQUIPAMENTOS ODONTO"
13862;65181557;"UNIDADE DE VENTILACAO ESTERIL -"
13863;77101022;"TIMBA -"
13864;77200543;"PEDAL PARA BUMBO -"
13865;66750210;"TRIPE PARA TEODOLITO -"
13866;67300022;"DUPLICADOR DE MICROFICHAS -"
13867;65350200;"SUPORTE DE TRANSDUTOR DE ULTRASSOM - VETERINARIO -"
13868;65220463;"VALVULA PARA EQUIPAMENTOS/INSTRUMENTOS ODONTO -"
13869;64150151;"NELFINAVIR -"
13870;64630234;"DIAZOXIDO -"
13871;54300070;"TANQUE DECANTADOR PARA APICULTURA -"
13872;51200341;"CHIBANCA -"
13873;65180992;"ELETROESTIMULADOR TRANSCUTANEO -"
13874;68500696;"CERA PARA RAIO-X -"
13875;99990270;"MAQUINA DE ENDERECAMENTO -"
13876;56700369;"GUARDA-CORPO -"
13877;85300365;"CORTADOR DE UNHAS -"
13878;66400414;"TUBO PLASTICO PARA LABORATORIO -"
13879;25400673;"ENCOSTO PARA BANCO VEICULAR -"
13880;65182456;"ACELERADOR LINEAR -"
13881;77200160;"KIT DE LIMPEZA PARA INSTRUMENTOS DE SOPRO -"
13882;70450820;"UNIDADE DE IMAGEM PARA IMPRESSORA -"
13883;36050440;"DECANTADOR -"
13884;38070820;"TAMBOR PARA EQUIPAMENTOS DE ESTRADAS -"
13885;65220315;"MOLA VALVULA DE AGUA, CADEIRA ODONTOLOGICA -"
13886;65220420;"BICO DA PISTOLA DO APARELHO FOTO OPLIGHT -"
13887;37751662;"GRAMPO PARA EQUIPAMENTOS AGRICOLAS/UBV -"
13888;77200187;"ENCORDOAMENTO PARA INSTRUMENTOS MUSICAIS -"
13889;42400104;"APARELHOS RESPIRACAO, AUTONOMOS, PARA SALVAMENTO/S"
13890;58970053;"PINO ADAPTADOR PARA TELEFONE -"
13891;65170466;"FLASH CARD PARA HOLTER -"
13892;64450031;"AMINOACIDOS -"
13893;51100509;"SEGUETA PARA ARCO DE SERRA -"
13894;66320658;"SENSOR DE POSICIONAMENTO EIXO Z P/CROMATOGRAFO -"
13895;65157311;"CONECTOR DE DIALISADOR -"
13896;64450325;"FORMULA ENTERAL HIPERCALORICA/NORMOPROTEICA -"
13897;64450333;"FORMULA ENTERAL NORMOCALORICA/HIPERPROTEICA -"
13898;68602995;"CLORETO DE ESTRONCIO -"
13899;45100691;"CABIDE PARA BANHEIRO -"
13900;73300713;"TIGELA -"
13901;78100097;"TORNOZELEIRA -"
13902;43400035;"SELO MECANICO PARA COMPRESSOR -"
13903;53400267;"TIRANTE DE ACO -"
13904;59750189;"FITA VELCRO -"
13905;38071479;"CARCACA DO INVERSOR PARA EQUIPAMENTOS -"
13906;64450163;"FORMULA ENTERAL ELEMENTAR -"
13907;62500090;"SOQUETE PARA LAMPADA FLUORESCENTE -"
13908;53060059;"PARAFUSOS POLIAMIDA -"
13909;65154665;"ELETRODO PARA HISTEROSCOPIA -"
13910;59300370;"CHAVE DISJUNTORA -"
13911;66401216;"FILTRO DE AMOSTRAGEM P/BANHO DE DISSOLUCAO -"
13912;73200247;"SANDUICHEIRA -"
13913;64450414;"SUPLEMENTO ORAL DIABETICO -"
13914;38071231;"TAMPA BOMBA INJETORA PARA EQUIPAMENTOS -"
13915;84900016;"BERMUDA UNISSEX -"
13916;64240088;"TRIPTORRELINA -"
13917;71050566;"ARCA -"
13918;38071126;"TAMPA DO MOTOR DE PARTIDA PARA EQUIPAMENTOS -"
13919;65270282;"TAMPO DO MURAL BUCKY -"
13920;41600720;"BOMBA DE OLEO PARA COMPRESSOR DE REFRIGERACAO -"
13921;66950139;"ALTIMETRO/BAROMETRO -"
13922;58970231;"FILTRO PARA RADIO DE COMUNICACAO -"
13923;71050655;"BUFE -"
13924;66421977;"ETIQUETA DE IRRADIACAO PARA BOLSA DE SANGUE -"
13925;71350012;"MESA PARA MICROCOMPUTADOR -(III)"
13926;89550030;"CHOCOLATE -"
13927;64450228;"FORMULA ENTERAL PEDIATRICA SEMI-ELEMENTAR -"
13928;77100972;"BLOCO SONORO -"
13929;76100308;"CODIGO DE DEFESA DO CONSUMIDOR -"
13930;31100031;"ROLAMENTO INFERIOR DO EIXO Z MODULO AUTO-INJETOR -"
13931;77101073;"OBOE -"
13932;58200371;"EQUIPAMENTOS PARA RADIODIFUSAO -"
13933;64450350;"FORMULA SEM LACTOSE -"
13934;68108770;"CEFOPERAZONA SODICA -"
13935;68101732;"TRIS-BASE HIDROXIMETILAMINOMETANO -"
13936;38071460;"INVERSOR PARA EQUIPAMENTOS -"
13937;66420350;"GAXETA PARA EQUIPAMENTOS DE LABORATORIO -"
13938;52100715;"ESQUADRO PARA ARTIFICES -"
13939;64760138;"SIVALPROATO DE SODIO -"
13940;65153596;"APARELHO PARA EXERCICIO RESPIRATORIO -"
13941;49700499;"BICO PARA COMPRESSOR DE ENCHER PNEUS -"
13942;42100321;"PUNHOS PARA SALVAMENTO -"
13943;64982378;"CARBAMAZEPINA -"
13944;36991481;"DISTANCIADOR P/EQUIPAMENTO INDUSTRIA FARMACEUTICA-"
13945;68106793;"ENDOTOXINA PADRAO DE ESCHERICHIA COLI -"
13946;66250269;"DETECTOR DE TENSAO -"
13947;66421918;"SENSOR PARA EQUIPAMENTOS DE LABORATORIO -"
13948;66420440;"ENTRADA PARA EQUIPAMENTO DE LABORATORIO -"
13949;64180131;"ARTEMETER -"
13950;25300610;"DIAFRAGMA DE FREIO VEICULAR -"
13951;64982564;"AXETIL CEFUROXIMA -"
13952;65201965;"DISCO DE FELTRO USO ODONTO -"
13953;65201981;"PONTA MONTADA USO ODONTO -"
13954;16801148;"ABRACADEIRA PARA AERONAVE -"
13955;25201069;"TRIZETA TRANSMISSAO VEICULAR -"
13956;68200234;"CORANTE FUCSINA -"
13957;70350728;"DETECTOR WIRELESS -"
13958;66750733;"RESTITUIDOR AEROFOTOGRAMETRICO -"
13959;73200115;"MAQUINA DE CORTAR ALIMENTOS -"
13960;72900024;"FERRO PARA PASSAR ROUPA, DOMESTICO -"
13961;65174046;"MONITOR PARA EQUIPAMENTO MEDICO/HOSPITALAR -"
13962;68101910;"CLORETO DE BARIO DIHIDRATADO -"
13963;64130347;"CEFACLOR -"
13964;45100020;"PORTA-TOALHAS -"
13965;25100181;"LONGARINA VEICULAR -"
13966;66401208;"TAMPA PARA TUBOS DE ENSAIO -"
13967;56100159;"PO DE TELHA -"
13968;46100180;"MANILFOLD PARA SISTEMA PURIFICACAO DE AGUA -"
13969;59750286;"GARRA PARA CONTATOS ELETRICOS -"
13970;36992100;"ESTEIRA PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
13971;45100411;"KIT PARA BANHEIRO -"
13972;36101419;"FACAS PARA MAQUINAS GRAFICAS -"
13973;25102460;"ALMA DE ACO PARA-CHOQUE VEICULAR -"
13974;41400267;"VENTILADOR DE COLUNA, NAO INDUSTRIAL -"
13975;10950095;"LANCA CHAMAS -"
13976;68501196;"KIT DE REAGENTES PARA IMPRESSOES DIGITAIS -"
13977;51200880;"CHAVE PARA FIOS -"
13978;42200407;"MANGUEIRA CONEXAO PARA BOMBA HIDROPNEUMATICA -"
13979;36101788;"PINO DA MATRIZ DA MAQUINA GRAMPEADORA -"
13980;55300073;"MADEIRITE -"
13981;84800879;"LUVAS PMMG -"
13982;64981924;"CLONAZEPAM -"
13983;64470458;"DISSULFIRAM -"
13984;43400175;"ROTOR PARA CORPO DE MOTO-BOMBA -"
13985;78100380;"TARRAFA -"
13986;84800623;"FORRO DA JAPONA PRETA PMMG -"
13987;81200099;"POSTO DE UTILIZACAO P/REDE DE GASES MEDICINAIS -"
13988;87100215;"RACAO PARA EQUINOS -"
13989;65350014;"TESOURA CIRURGICA - USO VETERINARIO -"
13990;25200593;"CONTROLE ALAVANCA DE CAMBIO VEICULAR -"
13991;25100734;"ESTRUTURA PARCIAL DE CABINE VEICULAR -"
13992;64980154;"ENALAPRIL MALEATO -"
13993;73300470;"PEGADOR PARA GELO -"
13994;42101077;"TAMPAO STORZ PARA HIDRANTE -"
13995;64830160;"TRIFLUOPERAZINA DICLORIDRATO -"
13996;25100696;"BORDA EXTERNA DO ASSOALHO VEICULAR -"
13997;25300679;"REPARO COMPRESSOR MOTOR VEICULAR -"
13998;51100592;"CORTA-VERGALHOES -"
13999;25300091;"CONJUNTO DE FREIOS VEICULAR -"
14000;75300311;"PAPEL FICHA OURO -"
14001;64982610;"PREDNISOLONA -"
14002;88200213;"OVINOS (PARA REPRODUCAO) -"
14003;38072440;"RODA MOTRIZ PARA EQUIPAMENTOS DE ESTRADAS -"
14004;58550208;"SISTEMA DE RASTREAMENTO VEICULAR -"
14005;25320068;"CRUZETA DO DIFERENCIAL VEICULAR -"
14006;42200202;"BOIA SINALIZADORA -"
14007;25900579;"BOMBA HIDRAULICA DA BASCULA -"
14008;38071193;"AMPERIMETRO PARA EQUIPAMENTOS DE ESTRADA -"
14009;65400194;"LENTES INTRAOCULARES, PARA CIRURGIA DE IMPLANTE -"
14010;42200300;"MANGUEIRA PARA MERGULHO -"
14011;48200115;"REGISTRO DE RETENCAO -"
14012;89600088;"AGUA TONICA -"
14013;64680118;"CIPROEPTADINA CLORIDRATO + ASSOCIACOES -"
14014;65181255;"OXIMETRO -"
14015;65222024;"BICO PARA EQUIPAMENTOS/APARELHOS ODONTO -"
14016;36992283;"MAXILA PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
14017;25330110;"DEFLETOR USO VEICULAR -"
14018;84150335;"REFIL PARA MATERIAIS DE PROTECAO E ADESTRAMENTO -"
14019;25300989;"CANO COMPRESSOR DE AR DE MOTOR VEICULAR -"
14020;89200098;"BOLO -"
14021;65220803;"TURBINA MONTADA PARA CANETA ODONTO -"
14022;68108605;"2,4-DINITROPHENOL -"
14023;64981290;"TACROLIMO -"
14024;65202090;"SACA-BROCAS, USO ODONTO -"
14025;89200225;"PAO DE QUEIJO -"
14026;65202279;"OLEO LUBRIFICANTE, USO ODONTO -"
14027;40200248;"FITA TUBULAR -"
14028;68202865;"TRISULFATO DE NEOMICINA -"
14029;42400651;"MASCARA RESSUSCITACAO CARDIO-PULMONAR -"
14030;25970623;"COLAR DO RETENTOR RODA VEICULAR -"
14031;59750758;"MANGUEIRA PARA CONDUCAO DE FIACAO -"
14032;75300494;"STENCYL -"
14033;36100498;"CORRETOR DE CHAPAS -"
14034;49100181;"PISTOLA ESTROBOSCOPICA -"
14035;42400686;"MASCARA FACIAL C/BOLSA RESERVATORIO P/OXIGENIO -"
14036;36050105;"CILINDRO PARA INDUSTRIA DE PANIFICACAO -"
14037;75100533;"LAMINA ESTILETE -"
14038;64720470;"NARATRIPTANA CLORIDRATO -"
14039;51300320;"TESOURA ELETRICA TIPO FUNILEIRO -"
14040;69500169;"MODULOS ANATOMICOS, SIMULADORES -"
14041;65172175;"ABAFADOR PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
14042;66470188;"CABO COM PLUG MACHO PARA RELOGIO DE PONTO -"
14043;66420946;"CORTINA PARA FLUXO LAMINAR -"
14044;64982653;"OMEGA 3 + ASSOCIACOES"
14045;65181085;"BERCO AQUECIDO -"
14046;80100082;"OLEO DE LINHACA -"
14047;73300411;"PILAO/SOCADOR -"
14048;68500300;"SODA CAUSTICA -"
14049;32350139;"PORCA PARA EQUIPAMENTO DE TRABALHO EM MADEIRA -"
14050;73100340;"FRIGIDEIRA BASCULANTE -"
14051;51200830;"FERRAMENTA MANUAL DE ARROMBAMENTO -"
14052;44750013;"TUBO PARA CALDEIRA -"
14053;44750056;"BOMBA DE OLEO PARA CALDEIRA -"
14054;83200126;"COURVIM PARA ACOLCHOAMENTO -"
14055;25351990;"ALARME PARA VEICULO"
14056;37500104;"MICROASPERSOR -"
14057;65151020;"VACUOMETRO (ASPIRADOR) PARA REDE DE VACUO -"
14058;51200791;"MARTELO DE BORRACHA -"
14059;25350994;"CALOTINHA CABO VELOCIMETRO VEICULAR -"
14060;65180208;"FOCO CIRURGICO -"
14061;66320836;"FRASCO COLETOR DE RESIDUO, DESCARTAVEL -"
14062;16150406;"CAIXA DE AUDIO PARA AERONAVES -"
14063;65155343;"LAMINA PARA CORTE DE EQUIPO -"
14064;59200138;"PECAS E ACESSORIOS PARA FUSIVEL"
14065;68201001;"AMINOFENAZONA -"
14066;83450270;"PONTEIRA PARA MASTROS -"
14067;25200208;"RETEM DA CAIXA DE CAMBIO VEICULAR -"
14068;70450951;"CORREIA DE ACIONAMENTO DA IMPRESSORA -"
14069;80200087;"ESCOVAS PARA PINTURA -"
14070;68202814;"CORANTE PARA GEL COM ACIDOS NUCLEICOS -"
14071;68107056;"REAGENTE IMUNOGLOBULINA -"
14072;64981444;"CICLOBENZAPRINA -"
14073;32350333;"BORBOLETA PARA MOTOSSERRA -"
14074;78300312;"ANILHAS PARA GINASTICA -"
14075;44750226;"CONJUNTO DA SEDE PARA VALVULA DE CALDEIRA -"
14076;37752049;"PINHAO PARA EQUIPAMENTO AGRICOLA -"
14077;68106599;"SAPONINA -"
14078;25350358;"CONECTOR DO SISTEMA ELETRICO VEICULAR -"
14079;25350552;"PORTA-ESCOVA DO MOTOR DE PARTIDA VEICULAR -"
14080;65173015;"PAPEL P/TESTE BOWIE DICK P/AUTOCLAVE HOSPITALAR -"
14081;25351206;"CHAVE DE AR CONDICIONADO VEICULAR -"
14082;51100118;"ALICATE VAZADOR -"
14083;41601572;"CANETA PARA REGISTRADOR GRAFICO -"
14084;65191072;"SERRANOS -"
14085;68200072;"CORANTE SUDAN IV -"
14086;63550024;"BATERIA PARA CENTRAL DE ALARME -"
14087;64500195;"ISOTIANATO DE PROPAMIDINA -"
14088;65182952;"IMPRESSORA HOSPITALAR E LABORATORIAL -"
14089;68601620;"ACETATO DE CALCIO -"
14090;43300065;"ELEMENTO SEPARADOR -"
14091;51330105;"PASTILHAS DE VIDEA -"
14092;66850290;"MEDIDOR DE QUALIDADE DO AR -"
14093;64150020;"SULFATO DE INDINAVIR -"
14094;65200020;"ACIDO CONDICIONADOR USO ODONTO -"
14095;66401810;"FRASCO DE DILUICAO, USO LABORATORIO -"
14096;65172221;"SILENCIADOR PARA EQUIPAMENTOS MED./HOSP. -"
14097;64982637;"DIPIRONA SODICA -"
14098;68107196;"FOSFATO DE CALCIO MONOBASICO -"
14099;72900164;"LIXEIRA-CINZEIRO -"
14100;67600387;"CABO PARA FLASH -"
14101;89550129;"FECULAS -"
14102;73200638;"CARRO ESQUELETO PARA TRANSPORTE DE RECIPIENTES -"
14103;68100094;"CALDO DEXTROSE AZIDA -"
14104;38073188;"REFORCADOR PARA EQUIPAMENTOS DE ESTRADAS -"
14105;17300134;"CABO DE ENTRADA PARA UFT DE AERONAVES -"
14106;84650230;"LANCHEIRA -"
14107;65155157;"ESTRIBO PARA TRACAO TRANS-ESQUELETICA -"
14108;56400314;"DIVISORIAS NAO METALICAS -"
14109;32300166;"SUPORTE PARA SERRA COPO -"
14110;68501013;"MATERIAIS PARA PAPILOSCOPIA FORENSE -"
14111;68600569;"ACIDO CITRICO - PARA TRANSFORMACAO -"
14112;68107293;"PD-166793 -"
14113;59400056;"TERMINAIS"
14114;34160043;"TORNO PARALELO UNIVERSAL DE BANCADA, NODULAR -"
14115;66404843;"FUNIL DE SEPARACAO"
14116;60990040;"CONVERSOR DE MIDIA PARA REDE DE FIBRA OPTICA -"
14117;16800680;"TRANSMISSOR DE PRESSAO DE OLEO PARA AERONAVE -"
14118;53350065;"TELA/METALICA- FERRAGENS"
14119;84150157;"MACACAO DE PROTECAO QUIMICA -"
14120;56600194;"TELA DE SEGURANCA TIPO CONCERTINA -"
14121;68109881;"CLORETO DO ACIDO 5-AMINOLEVULINICO -"
14122;98450085;"PERFIL METALICO - OBRAS -"
14123;16800702;"MASCARA DE PAINEL PARA HELICOPTERO -"
14124;66340187;"CELULA DE CARGA PARA PRENSA DE ENSAIO -"
14125;65221150;"REGISTRO DE AGUA P/EQUIPAMENTOS ODONTO -"
14126;65221168;"PONTA PARA EQUIPAMENTOS/INSTRUMENTOS ODONTO -"
14127;65221184;"TAMPA RESERVATORIO BICABORNATO APAR.PROFIL.BUCAL -"
14128;65203313;"LIQUIDO ATIVADOR PARA OXIDO DE ZINCO USO ODONTO -"
14129;68103310;"ANTIGENO MONTENEGRO -"
14130;68101139;"PERSULFATO DE POTASSIO -"
14131;16800737;"PAINEL DE INSTRUMENTOS PARA HELICOPTERO -"
14132;77101146;"METALOFONE -"
14133;63550083;"TRANSFORMADOR PARA CENTRAL DE ALARME -"
14134;83450289;"BANDEIRAS (SUSPENSO)"
14135;15600211;"PARA-BRISA PARA AERONAVES -"
14136;15600238;"SELO PARA VIGIA SUPERIOR DE HELICOPTERO -"
14137;15600246;"VIGIA INFERIOR PARA HELICOPTERO -"
14138;68500254;"RESINA DE TROCA -"
14139;68200455;"FOSFATO DE SODIO DIBASICO -"
14140;68100612;"ACIDO SULFURICO -"
14141;66401615;"PLACA DE KLINE -"
14142;64760073;"GABAPENTINA -"
14143;68600720;"ALCOOL ETILICO -"
14144;65173112;"CAPA PARA COLCHAO DE BERCO AQUECIDO E INCUBADORA -"
14145;65152425;"PAPEL PARA APARELHO ULTRA-SOM -"
14146;59750324;"TRILHO ELETRIFICADO -"
14147;67500196;"FILME DIAZO -"
14148;25102206;"HASTE DE COMPONENTES ESTRUTURAIS USO VEICULAR -"
14149;25600508;"BASE CARBURADOR MOTOR AUTOMOTIVO GASOL/ALC/GAS -"
14150;64990567;"AMITRAZ, USO VETERINARIO -"
14151;36991554;"DERIVACAO P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
14152;46100385;"MODULO DE ELETRODESIONIZACAO (EDI) DE AGUA -"
14153;39600599;"CHAVE CONTACTORA PARA ELEVADOR -"
14154;10103325;"PLACA DO PUNHO DA PISTOLA -"
14155;68600542;"CARBOXIMETILCELULOSE - PARA TRANSFORMACAO -"
14156;24250457;"ARRUELA PARA TRATOR DE RODAS/PNEUS -"
14157;68600909;"BISSULFITO DE SODIO -"
14158;10101390;"TUBO DO CARREGADOR DA CARABINA -"
14159;65270371;"CUPILHA PARA APARELHO DE RAIO-X -"
14160;59750804;"CABECOTE PARA ENTRADA DE ENERGIA -"
14161;98550390;"HASTE PARA ATERRAMENTO - OBRAS -"
14162;59200308;"BORNES -"
14163;68600100;"ACETATO DE POLIVINILA RHOD.10M - P/TRANSFORMACAO -"
14164;66350301;"JOGO PENEIRAS P/ENSAIO DE ANALISE GRANULOMETRICA-"
14165;58970118;"MODULO PROTETOR -"
14166;68102429;"SOROS CONTROLE -"
14167;10102574;"PORCA DA TELHA"
14168;49700561;"MANGUEIRA PARA AR -"
14169;10101942;"PARAFUSO DO EIXO DO FERROLHO DA CARABINA -"
14170;67400035;"SECADOR DE FOTOGRAFIAS -"
14171;74950584;"BANDEJA PARA MAQUINA DE REPROGRAFIA -"
14172;54100097;"COBERTURAS LEVES -"
14173;68601417;"TRIMETOPRIMA -"
14174;68108265;"ACIDO HIALURONICO -"
14175;51200287;"DESREBITADOR DE BANCADA -"
14176;68100493;"TEREBENTINA -"
14177;10102019;"PARAFUSO DO EIXO DO CAO DA CARABINA -"
14178;65200330;"VERNIZ USO ODONTO -"
14179;66411092;"COAGULOMETRO -"
14180;84150459;"PROTETOR ESCROTAL CONVENCIONAL -"
14181;10950141;"FUZIL TRU-FLIT LANCA-AGENTES QUIMICOS -"
14182;40300013;"LAVADOR DE CORDA -"
14183;66850398;"APARELHO DETERMINADOR DE UMIDADE -"
14184;10102639;"PARAFUSO DA SOLEIRA DA ESPINGARDA"
14185;68607857;"MONOESTEARATO DE GLICERILA -"
14186;68600380;"ESSENCIA DE LIMAO - PARA TRANSFORMACAO -"
14187;68105282;"SOLUCAO RINSE -"
14188;64120074;"DEFERASIROX -"
14189;68600062;"METILPARABENO - PARA TRANSFORMACAO -"
14190;66404959;"PERCOLADOR"
14191;45100683;"PIA (PERMANENTE) -"
14192;25600613;"ENGRENAGEM VIRABREQUIM MOTOR AUTOMOTIVO ALC/GAS. -"
14193;67800017;"CAMARA ESCURA -"
14194;68102844;"AGAR INFUSO CEREBRO E CORACAO -"
14195;10101748;"GUIA PARA ARMAS DE FOGO -"
14196;10950184;"PROJETOR PARA CARTUCHO DE MUNICAO QUIMICA -"
14197;66350018;"PERMEAMETRO -"
14198;68600127;"VERMELHO PONCEAU - PARA TRANSFORMACAO -"
14199;10101861;"PARAFUSO DA TAMPA DA CAIXA DA CARABINA -"
14200;66320232;"PENTE PARA SISTEMA DE ELETROFORESE -"
14201;36950130;"DORNA -"
14202;68400063;"OLEO MINERAL ESPECIAL -"
14203;23600250;"VEICULO PLATAFORMA -"
14204;68600933;"CICLAMATO DE SODIO -"
14205;68600453;"DIPIRONA SODICA -"
14206;65400631;"KIT DE VITRECTOMIA POSTERIOR -"
14207;66403308;"ABRASIVO DE PLACA -"
14208;65221290;"IMA PARA EQUIPAMENTOS ODONTO -"
14209;25200968;"CABO DE EMBREAGEM PARA MOTOCICLETA -"
14210;68203411;"KIT PARA GENOTIPAGEM DE GENES -"
14211;65270193;"BUCHA PARA APARELHO DE RAIO-X -"
14212;68200439;"ACIDO PERIODICO -"
14213;62300067;"LANTERNA DE CABECA -"
14214;36950564;"RILHEIRA PARA INDUSTRIA DE JOIAS -"
14215;15100014;"AVIAO -"
14216;65230116;"DESTACA-PERIOSTEO -"
14217;65150180;"APARELHOS PARA SURDEZ -"
14218;68104561;"ACRILAMIDA -"
14219;68200498;"ETANOL -"
14220;68200528;"ORTO-TOLUIDINA -"
14221;68103670;"AGAR EOSINA AMARELADA -"
14222;85100170;"CREME PROTETOR -"
14223;51200597;"INJETOR PARA SILICONE -"
14224;65153375;"ESTETOSCOPIO DE PINARD -"
14225;70451060;"CABO FLAT DA CABECA/CARRO DE IMPRESSAO -"
14226;65400542;"KIT DE VITRECTOMIA ANTERIOR -"
14227;10103554;"MOLA RETRATORA DO PERCUSSOR DA ESPINGARDA -"
14228;10103597;"TUBO PARA ARMAS DE FOGO -"
14229;61150290;"CORREIA PARA GRUPO GERADOR -"
14230;68103190;"PPD TUBERCULINA -"
14231;25200801;"GARGULANTE DO ACELERADOR USO VEICULAR -"
14232;25600648;"PISTAO PARA MOTOCICLETA -"
14233;68104227;"REAGENTE EXTRATO MALTE -"
14234;37750518;"SUPORTE DAS FACAS PARA ROCADEIRA -"
14235;65221362;"TORNEIRA PARA EQUIPAMENTOS ODONTO -"
14236;36991600;"LUBRIFICADOR PARA SELADORA DE CAIXA -"
14237;78300355;"PEITORAL DORSAL -"
14238;68100345;"AGAR TCBS -"
14239;68605978;"CETOCONAZOL -"
14240;66870038;"CABO DE EXTENSAO PARA TERMOPAR -"
14241;46100202;"PLACA PARA SISTEMA DE PURIFICACAO DE AGUA -"
14242;64130134;"BENZILPENICILINA BENZATINA -"
14243;65150546;"ESPATULA (EXCETO METALICA) -"
14244;56600151;"MATA-BURRO -"
14245;68606257;"NIMESULIDA - PARA TRANSFORMACAO -"
14246;68602278;"ALCOOL PROPILICO-NORMAL -"
14247;64410102;"CLOROQUINA -"
14248;16900090;"FILTRO PARA AERONAVE -"
14249;66320321;"MEMBRANA DE DIALISE -"
14250;68601743;"ACIDO BENZOICO -"
14251;65200853;"SOLUCAO ANTI-BOLHA USO ODONTO -"
14252;68606346;"OLEO DE AMENDOAS DOCE -"
14253;66720060;"FORNO PARA BALANCA -"
14254;68102208;"REAGENTE MUCOPROTEINA -"
14255;68603908;"PREDNISONA -"
14256;68604041;"PANTOTENATO DE CALCIO -"
14257;68604050;"PEPSINA - PARA TRANSFORMACAO -"
14258;49400010;"PISTOLA PARA PINTURA -"
14259;68101090;"PACK DE NA/K/CA -"
14260;65221060;"TAMPA PARA CANETA DE ALTA ROTACAO USO ODONTO -"
14261;49700510;"MANGUEIRA PARA ABASTECIMENTO DE COMBUSTIVEIS -"
14262;84850124;"SAPATO FEMININO BM -"
14263;68200676;"SPS AGAR -"
14264;68200684;"NITRATO DE AMONIO -"
14265;73100706;"MANGUEIRA PARA FOGAO -"
14266;65158423;"AGULHA PARA ACUPUNTURA -"
14267;98150081;"AZULEJOS - OBRAS -"
14268;68104367;"FOSFATO DE AMONIO DIBASICO -"
14269;68104383;"FOSFATO DE POTASSIO DIBASICO ANIDRO -"
14270;36992313;"REGISTRO P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
